DEPT,DEPT,GR,CALI,SP,ILD,SFLU,MSFL,DT,RHOB,DRHO,PEF,NPHI,log10_ILD,log10_SFLU,log10_MSFL,ILD_to_SFLU,MSFL_to_SFLU,ILD_to_MSFL,NPHI_RHOB_product,NPHI_minus_DRHO,GR_DT_product,DEPT_normalized,GR_roll5_mean,GR_roll15_mean,GR_roll15_std,ILD_roll5_mean,ILD_roll15_mean,ILD_roll15_std,RHOB_roll5_mean,RHOB_roll15_mean,RHOB_roll15_std,NPHI_roll5_mean,NPHI_roll15_mean,NPHI_roll15_std,DT_roll5_mean,DT_roll15_mean,DT_roll15_std,Porosity,Permeability k,Water Saturation Sw
11121.5,11121.5,70.7,10.2178,-41.2444,12.4907,11.7229,10.0752,73.5333,2.5051,0.0107,3.2356,26.2533,1.0965867776550533,1.069035060334239,1.0032536759579878,1.0654957391089237,0.8594460415085006,1.2397471017945052,65.76714183,26.2426,5198.80431,0.8945596552652841,69.95334,70.63778,3.0869128395330696,12.45762,12.440493333333334,0.15055496136518445,2.51392,2.5190333333333332,0.011273905817340106,26.071980000000003,25.391106666666662,0.9760068416521495,73.3111,73.02518,0.68396660027118,0.20558945083039232,67.36955841334445,0.5149556204167332
11122.0,11122.0,70.0667,10.1711,-41.3778,12.5035,12.1628,10.2311,73.0444,2.5218,0.0111,3.2356,26.2933,1.0970315984418229,1.0850335654439522,1.0099223295330646,1.0280116420561054,0.8411796625776958,1.2221071048078898,66.30644394,26.2822,5117.98006148,0.8946943172636682,69.01334,70.36444666666667,2.76154151617184,12.4959,12.467933333333333,0.17156308574886078,2.5185400000000002,2.5202733333333334,0.012119728112506934,26.15732,25.29599333333333,0.8828295276845942,72.96885999999999,72.9837,0.6784563529498043,0.20299298626354226,62.487012033650984,0.5212753469646547
11122.5,11122.5,69.6667,10.4422,-41.5778,12.5035,12.2001,9.1981,72.6444,2.5269,0.0083,3.3022,25.92,1.0970315984418229,1.0863633904509944,0.9636981268309859,1.0248686486176344,0.7539364431439086,1.3593568236918494,65.497248,25.911700000000003,5060.895621480001,0.8948289792620523,68.33333999999999,70.00666666666666,2.5148482867272137,12.529160000000001,12.498553333333332,0.16847700510399774,2.51974,2.5211933333333336,0.01223843282828745,26.00532,25.217773333333334,0.8548794898081605,72.79996000000001,73.01925333333334,0.7040898987520077,0.1997355983567939,56.70696608454096,0.5297765657021156
11123.0,11123.0,66.2333,10.5244,-41.7111,12.5676,12.0635,9.3691,72.3555,2.5289,0.0103,3.2756,26.32,1.0992523495814661,1.0814733285471696,0.971697874366279,1.0417872093505203,0.7766485679943631,1.341388180294799,66.560648,26.3097,4792.34353815,0.8949636412604363,67.56667999999999,69.87778,2.429698960251089,12.55484,12.538753333333334,0.1736255612936213,2.5230799999999998,2.5219333333333336,0.012366467717451785,25.59466,25.313773333333334,0.7864766815780934,72.6933,73.0074,0.6958641410921724,0.20201297422443618,61.0098406367302,0.5224666577127676
11123.5,11123.5,65.0,10.76,-41.8,12.5805,12.0512,9.1137,72.4222,2.516,0.008,3.0622,25.24,1.0996979020731403,1.081030294000552,0.9596947286035806,1.0439209373340415,0.7562483404142326,1.3803943513611376,63.50384,25.232,4707.443,0.8950983032588203,67.75334000000001,69.73777999999999,2.420902938460187,12.577960000000001,12.581586666666668,0.1732763064924517,2.5256,2.5234,0.012319786639969544,25.2,25.375106666666667,0.7378089371977997,72.61776,73.06369333333333,0.7988085372846822,0.19719637836107343,52.84008090117203,0.5349536218629318
11124.0,11124.0,66.8667,10.2667,-41.8222,12.6191,12.1007,9.2169,73.0,2.5218,0.0113,2.9333,24.2,1.1010283819309588,1.0828104940638967,0.9645848755788926,1.0428404968307619,0.7616832084094309,1.3691262789007148,61.027559999999994,24.1887,4881.2690999999995,0.8952329652572044,68.44,69.47111333333334,2.146198763554569,12.60108,12.623539999999998,0.15969192128907925,2.52928,2.5247200000000003,0.011480741638441134,24.901339999999998,25.359106666666666,0.7572355544688881,72.35553999999999,73.08591333333334,0.8015411983594246,0.18952907752556244,41.77874973018115,0.5557429704609944
11124.5,11124.5,71.0,10.7267,-42.9333,12.6191,12.4016,9.2075,72.6667,2.5344,0.0101,3.0489,24.32,1.1010283819309588,1.0934777195448564,0.9641417275269505,1.0175380596052122,0.7424445232873177,1.3705240293239207,61.636608,24.3099,5159.3357000000005,0.8953676272555885,69.53334,69.32222666666667,2.1147523527685803,12.642579999999999,12.655380000000001,0.1543782331413765,2.53078,2.5254733333333332,0.010477490611830887,24.73334,25.243553333333335,0.8008872435941312,72.44,73.06072666666667,0.7739827890918006,0.18813579620857684,39.969522560171185,0.5598586481437835
11125.0,11125.0,73.1,11.0867,-41.9556,12.6191,12.3888,9.1793,71.3333,2.5453,0.0099,3.3511,24.4267,1.1010283819309588,1.093029241919456,0.9628095638016161,1.0185893710448146,0.7409353609711997,1.3747344568757967,62.17327951,24.416800000000002,5214.46423,0.8955022892539726,70.37334000000001,69.73334,2.488965234163332,12.665859999999999,12.691726666666666,0.15768438401785279,2.5334000000000003,2.525206666666667,0.01094012709933391,24.67734,25.155553333333334,0.7841786457054143,72.70221999999998,72.94961333333335,0.8574378693586693,0.1870598633421847,38.61748821193321,0.5630788489357079
11125.5,11125.5,71.7,10.6022,-41.7333,12.7751,12.5035,9.1887,72.7778,2.5364,0.0027,3.3422,25.48,1.106364308358861,1.0970315984418229,0.963254072565366,1.0217219178629984,0.7348902307353941,1.3903054839095845,64.627472,25.4773,5218.16826,0.8956369512523565,71.1,70.27778666666667,3.4306056510015046,12.71016,12.72386,0.16282048312479921,2.53486,2.52558,0.010280647561457782,24.92534,25.033779999999997,0.7422386189279016,72.77777999999999,72.83702,0.8857379209293513,0.1953424701066467,50.70097640707148,0.535901766462316
11126.0,11126.0,69.2,10.16,-41.9556,12.6969,12.5035,9.4849,73.7333,2.5291,-0.0001,3.1644,24.96,1.1036976991264749,1.0970315984418229,0.9770327564500763,1.0154676690526652,0.7585795977126404,1.3386435281341922,63.126336,24.9601,5102.34436,0.8957716132507406,70.67999999999999,71.02667333333333,4.454523643360217,12.76236,12.753373333333334,0.1601245340091845,2.5346400000000004,2.5245733333333336,0.011359858315559674,25.10934,24.99022666666667,0.6795751303637826,73.19109999999999,72.78072666666667,0.8983595060420209,0.19315612692826936,47.099966125748104,0.5436340865351483
11126.5,11126.5,70.5,10.8733,-42.6,12.8406,12.6579,9.5531,73.3778,2.5291,-0.003,3.0667,25.44,1.1085853173933555,1.1023616603368103,0.9801443238800457,1.0144336738321522,0.75471444710418,1.344129130858046,64.340304,25.443,5173.134899999999,0.8959062752491247,70.02000000000001,71.56444666666667,4.755374732549441,12.81192,12.7741,0.1448649075493327,2.53096,2.523906666666667,0.01150605223751647,25.104000000000003,24.95378,0.6396346247212431,73.59110000000001,72.71850666666667,0.9398382668365636,0.1962622973724951,52.41777122882355,0.5320279897325118
11127.0,11127.0,68.9,10.0867,-42.1778,12.8801,12.5419,9.8309,74.7333,2.5333,-0.002,3.1733,25.24,1.1099192348622715,1.098363333704414,0.9925932784772725,1.0269656112710195,0.783844553058149,1.3101648882604848,63.940492,25.241999999999997,5149.12437,0.8960409372475088,69.42,72.06667333333333,4.545292419082613,12.82766,12.790553333333333,0.1332888746517981,2.5271,2.5236266666666665,0.011426689725920716,24.84,24.891560000000002,0.533897198236836,73.77332,72.80147333333333,0.9602138225172584,0.19427828646890435,49.46941621001108,0.5366364105872354
11127.5,11127.5,69.8,10.3333,-42.0222,12.8669,12.6063,10.3259,73.3333,2.5269,-0.0024,3.1867,24.4,1.1094739256873472,1.100587638089793,1.013927914856228,1.0206722035807494,0.8191063198559452,1.2460802448212744,61.65635999999999,24.4024,5118.664339999999,0.8961755992458929,70.49333999999999,72.56222666666666,4.103556915039692,12.88016,12.78884,0.13631270147030788,2.52248,2.524173333333333,0.011230218587410704,24.784,24.904893333333334,0.5455898766685819,73.34666,72.81777333333334,0.9553786993851798,0.1899210079242064,43.130443975010635,0.5492297436987207
11128.0,11128.0,68.7,10.0911,-41.9556,12.8538,12.6969,10.4747,73.6889,2.5171,0.0001,3.1467,24.16,1.1090315381780749,1.1036976991264749,1.020141593432098,1.0123573470689695,0.8249809008498138,1.2271282232426703,60.813136,24.1599,5062.427430000001,0.8963102612442768,72.16668,73.22666666666666,3.9181751097890376,12.90658,12.786266666666668,0.1400588380143962,2.5187999999999997,2.5252533333333336,0.01175249922750204,24.58134,24.891560000000002,0.566104928183561,73.03997999999999,72.84591999999999,0.9672759963648835,0.1901135564060786,43.34929306471181,0.5489529997112742
11128.5,11128.5,74.5667,10.76,-41.9333,12.9594,12.5934,10.7571,71.6,2.506,0.0008,3.2533,24.68,1.1125848948431243,1.100142997930908,1.0316952059260969,1.0290628424412787,0.854185525751584,1.2047298993223081,61.848079999999996,24.679199999999998,5338.9757199999995,0.8964449232426609,74.64667999999999,73.76222,4.135093990158718,12.9198,12.78112,0.1478425185676274,2.51348,2.525373333333333,0.011861249432181838,24.661340000000003,24.95734,0.5521000372598116,72.53332,72.97480666666667,1.0655052520264958,0.1954357044955481,51.57987806481695,0.531823668880288
11129.0,11129.0,78.8667,10.5244,-41.6,12.9727,12.4907,10.5177,71.8444,2.5107,0.0083,3.4133,24.4267,1.113030374932725,1.0965867776550533,1.021920779122173,1.0385887100002402,0.8420424796048259,1.2334160510377745,61.32811569,24.418400000000002,5666.130741479999,0.896579585241045,76.23334,74.18444000000001,4.3788012010485335,12.909299999999998,12.774266666666668,0.15792818745131487,2.5114799999999997,2.5258666666666665,0.012860996776783146,24.856,25.05600666666667,0.5819352718869117,72.20888,73.10961999999999,0.966288331119619,0.19296872959709055,47.843612629141894,0.538346498511133
11129.5,11129.5,81.3,10.0533,-41.9111,12.9462,12.0512,10.464,72.2,2.5067,0.0063,3.2978,25.64,1.1121423119531502,1.081030294000552,1.019697730980192,1.0742664630908125,0.8682952734997346,1.2372133027522934,64.271788,25.6337,5869.86,0.896714247239429,77.24668,74.56444,4.395094533488926,12.901419999999998,12.7536,0.17694935517379087,2.513,2.52528,0.01254296615626454,25.10134,25.170673333333337,0.8000353407071331,72.19109999999999,73.03998666666666,1.0275978979203506,0.20139494017494394,61.7029044462155,0.5163501489971472
11130.0,11130.0,77.7333,10.3444,-41.9778,12.8144,12.1503,10.4854,71.7111,2.5169,0.0137,3.1511,25.3733,1.107698276318979,1.0845870011224874,1.0205850027059122,1.0546570866562965,0.8629745767594216,1.222118374120205,63.862058770000004,25.3596,5574.34044963,0.8968489092378131,76.82000000000001,75.06444,4.161639301115629,12.8205,12.738146666666667,0.19175697370131722,2.51664,2.5238,0.013344180111732731,25.25334,25.247120000000002,0.8325903178802867,72.40444,72.95554666666666,1.0185573368160263,0.19789347035277388,54.97421391293357,0.5281817791242113
11130.5,11130.5,73.7667,10.5978,-42.2,12.8144,12.1876,10.6258,73.6,2.5247,0.0127,3.0133,25.3867,1.107698276318979,1.0859181921338767,1.0263616373111728,1.0514293216055663,0.871853359151925,1.2059703739953698,64.09380149,25.374000000000002,5429.22912,0.8969835712361971,76.41332,75.51777333333332,3.9959830968968855,12.742059999999999,12.710566666666665,0.20524519717423043,2.5221,2.520866666666667,0.016547492976484016,25.168,25.270233333333334,0.8430736035197676,72.72,72.90517333333334,1.0148605361380105,0.19664849858550462,52.93148155882424,0.5315256714382927
11131.0,11131.0,72.4333,10.6644,-42.2444,12.5548,12.313,10.326,72.6667,2.5242,0.0148,3.1022,25.44,1.0988097987225203,1.090363879471718,1.013932120711204,1.0196377812068544,0.8386258426053764,1.2158435018400156,64.215648,25.4252,5263.488881110001,0.8971182332345812,75.95998,75.76222,3.6602881432659586,12.6612,12.682899999999998,0.20870158808176734,2.528,2.517446666666667,0.018924770867259345,25.10134,25.292453333333334,0.8466046824701464,73.2,72.71257999999999,0.9120619020349837,0.19707647021111058,52.54004178215345,0.5358266911676324
11131.5,11131.5,76.8333,10.6711,-42.5111,12.5805,12.2502,9.7506,73.4222,2.538,0.0261,3.1067,24.0,1.0996979020731403,1.0881431791648235,0.9890313406905088,1.0269628250967333,0.7959543517656855,1.2902282936434681,60.91199999999999,23.9739,5641.26991926,0.8972528952329653,76.29997999999999,75.65333333333334,3.8686832591390607,12.60158,12.651873333333333,0.2139223973920171,2.5351600000000003,2.5147466666666665,0.02031754578348537,25.208019999999998,25.37334,0.812521765686132,73.52888,72.78369333333333,1.0011505213412055,0.18546777719167207,36.57469124400433,0.568782989799298
11132.0,11132.0,79.0333,10.7156,-42.8,12.5419,12.1627,9.9217,74.6,2.5362,0.0273,3.1733,25.3067,1.098363333704414,1.0850299947507955,0.9965860912433738,1.0311772879377112,0.8157481480263429,1.2640878075329833,64.18285254,25.2794,5895.884179999999,0.8973875572313493,77.02664000000001,75.59111333333333,3.993977727221673,12.53172,12.61834,0.21936313600804194,2.5357399999999997,2.5136066666666665,0.02065303390597093,25.570680000000003,25.50934,0.7642183437058839,73.15554,72.79850666666667,1.0170190435548372,0.19424477534012016,48.12063788724122,0.5439174657793114
11132.5,11132.5,79.4333,10.56,-43.7333,12.5163,12.3004,9.9522,73.3555,2.5527,0.0367,3.0667,25.9067,1.097475964092495,1.0899192346075397,0.9979190950420423,1.0175522747227732,0.809095639166206,1.257641526496654,66.13203309000001,25.87,5826.869438150001,0.8975222192297334,77.87998,75.23555333333334,4.316099737342211,12.51378,12.577766666666667,0.2077507767706489,2.5322799999999996,2.5128066666666666,0.02119405127674265,25.704019999999996,25.584006666666667,0.7314109265817881,73.11554,72.93628666666667,0.9824597337202994,0.19567404750640663,50.18192293618819,0.5404964020834091
11133.0,11133.0,77.4,10.7467,-42.0889,12.4651,12.3382,10.4214,71.7333,2.5276,0.0258,3.1156,27.2,1.0956957669371838,1.0912518058003575,1.017926065550163,1.0102851307321974,0.8446450859930946,1.1961060893929798,68.75072,27.1742,5552.1574200000005,0.8976568812281174,77.97332,74.89332666666665,4.209825155765252,12.48306,12.540533333333334,0.18012541136729687,2.5217,2.51138,0.022049010343783402,26.06136,25.708446666666667,0.6772278482020437,72.95554,73.08444,0.9735632805029465,0.20796245292844368,72.02401360483556,0.5096020930218588
11133.5,11133.5,76.7,10.5378,-41.9778,12.4651,12.5035,10.5933,72.4667,2.5069,0.0211,3.1467,26.1067,1.0956957669371838,1.0970315984418229,1.0250312715841552,0.9969288599192225,0.8472267765025792,1.1766965912416338,65.44688623,26.0856,5558.195890000001,0.8977915432265015,76.67999999999999,74.53332666666667,3.8372303794495983,12.4677,12.510166666666667,0.1409959962661926,2.51086,2.50978,0.023250904744246126,26.11468,25.88178,0.9401495505652206,72.40441999999999,73.18666,0.9543736807834905,0.20433555240399773,64.80840731322031,0.5186473916822968
11134.0,11134.0,77.3,10.4889,-42.0444,12.4269,12.3383,10.4107,72.6222,2.4851,0.0168,3.4756,25.7867,1.0943628035567887,1.0912553257037627,1.0174799318080043,1.0071808920191598,0.8437710219398135,1.193666131960387,64.08252817,25.7699,5613.69606,0.8979262052248855,74.42668,74.52665999999999,3.831356123734215,12.44474,12.491999999999999,0.11396016225920566,2.4976,2.5080733333333334,0.023627449734362843,26.056,26.059559999999998,1.0790078847849,72.61332000000002,73.32592,0.8725830350996125,0.2063330936472914,68.49330248040809,0.5144151213111272
11134.5,11134.5,72.5667,10.1933,-42.5333,12.4651,12.1752,9.6024,71.8444,2.482,0.012,3.5778,25.5733,1.0956957669371838,1.0854761040290102,0.9823797930906032,1.0238106971548722,0.7886851961364084,1.2981233858202117,63.472930600000005,25.5613,5213.51102148,0.8980608672232696,72.50001999999999,74.82666,3.9421750382993004,12.42188,12.473833333333333,0.07339457623176542,2.49208,2.505733333333333,0.02360126106391395,25.856,26.20356,1.1259096962009925,73.04888,73.21925333333334,0.932427457053611,0.2056042356283505,67.26049742951764,0.5154470721792928
11135.0,11135.0,68.1667,10.8133,-42.1778,12.4015,11.9897,9.6317,74.4,2.4864,0.0161,3.6667,25.6133,1.0934742176077443,1.0788083165455076,0.9837029470892471,1.0343461471096025,0.8033311926069877,1.2875712491045195,63.68490912,25.597199999999997,5071.6024800000005,0.8981955292216537,71.00668,75.01110666666666,3.8865272648838336,12.39902,12.475546666666666,0.0756839469124092,2.4895000000000005,2.5033200000000004,0.02342825522429436,25.79466,26.232006666666667,1.1105252814168969,73.28887999999999,73.22814,0.9274067937769567,0.20499944347624666,65.74493105078739,0.5182916677098178
11135.5,11135.5,67.7667,10.3,-42.1333,12.3508,11.9529,10.1063,73.9111,2.5,0.0223,3.5689,26.2,1.0916950891206265,1.0774732861378353,1.004592185888238,1.0332889926294038,0.8455102945728651,1.2220891918902073,65.5,26.177699999999998,5008.7113403700005,0.8983301912200377,70.29334,75.00000000000001,3.881182339187215,12.39648,12.468706666666666,0.0699394582495503,2.49034,2.5000133333333334,0.02161391306757808,25.895979999999998,26.327119999999997,0.9560594902287997,73.57777999999999,73.11851333333334,0.9973795594078558,0.20616036803886165,67.73266108591692,0.5164297971918135
11136.0,11136.0,69.2333,10.1,-41.9556,12.3508,11.9163,10.1269,73.6667,2.494,0.0158,3.4844,25.8,1.0916950891206265,1.0761414283047142,1.0054765214771186,1.0364626603895504,0.8498359390079134,1.2196032349485035,64.3452,25.784200000000002,5100.188741110001,0.8984648532184217,70.96000000000001,74.84889333333334,3.7550089454867277,12.401599999999998,12.456813333333333,0.07174896588770648,2.4904800000000002,2.49738,0.019156766801403095,26.429319999999997,26.314673333333335,0.9713854027450053,73.95556,72.92888666666667,0.9654784053716055,0.20472999010410262,64.96147032619405,0.5200379143337116
11136.5,11136.5,73.7333,10.4022,-41.9333,12.4142,11.7709,10.034,74.0667,2.4893,0.0078,3.2489,26.2933,1.093918737843055,1.0708096701578451,1.0014740966917328,1.0546517258663313,0.8524411897136159,1.2372134741877614,65.45191169,26.2855,5461.18221111,0.8985995152168058,72.85332,74.53778666666666,3.534922219972689,12.42968,12.434906666666667,0.09774441507004174,2.49146,2.4947533333333336,0.012613477296981774,26.914659999999998,26.22756,1.0646959933638922,73.83556,72.90666666666668,0.9587708736168621,0.20871518622151353,73.3018609387906,0.5088040964510171
11137.0,11137.0,75.9,10.9067,-41.6667,12.4907,11.7829,9.993,73.7333,2.4827,0.0027,3.1289,28.24,1.0965867776550533,1.071252191893934,0.9996958874108393,1.0600701015878944,0.8480934235205255,1.2499449614730311,70.111448,28.237299999999998,5596.357470000001,0.8987341772151899,74.95332,74.14445333333333,3.521917775238682,12.4679,12.409780000000001,0.13190343441593455,2.48938,2.4929133333333335,0.00896516007864828,27.183999999999997,26.12889333333333,1.0363409790951015,73.45334,73.02370666666667,0.9112829703753043,0.2222432600889139,107.50541416329413,0.4763673965237211
11137.5,11137.5,77.6333,10.4978,-42.0,12.5419,12.0144,10.2102,73.8,2.4913,0.0051,3.0533,28.04,1.098363333704414,1.0797020869838105,1.0090342492412363,1.0439056465574643,0.8498302037554935,1.2283696695461401,69.85605199999999,28.0349,5729.33754,0.898868839213574,76.14666000000001,73.75556666666667,3.5415797824214414,12.51384,12.387133333333335,0.14968963927392423,2.48818,2.49272,0.008668349653306704,27.197339999999997,26.149333333333335,1.0388924202975942,73.28,73.10370666666667,0.911564476574849,0.2194355054988898,100.01766113444437,0.48147689547170563
11138.0,11138.0,78.2667,10.2578,-41.8,12.5419,12.3256,10.7025,72.0,2.4896,0.0066,3.2,27.5467,1.098363333704414,1.0908080695595483,1.029485236506347,1.017548841435711,0.8683147270721101,1.1718663863583274,68.58026432,27.540100000000002,5635.2024,0.8990035012119579,76.73334,73.59778666666668,3.4231319535268048,12.52658,12.367033333333334,0.16356751194262592,2.488,2.493473333333333,0.008447016943026707,27.02402,26.215106666666664,1.045504114541507,72.82221999999999,73.24444666666666,0.9913881565528087,0.21659363464337142,92.49312084200585,0.48779423327851357
11138.5,11138.5,75.2,9.9133,-42.2889,12.5805,12.5163,11.0246,72.8,2.488,0.0069,3.1644,25.8667,1.0996979020731403,1.097475964092495,1.0423628411381365,1.0051293113779634,0.8808194114874204,1.1411298369101828,64.3563496,25.8598,5474.56,0.899138163210342,76.90668000000001,73.78889333333333,3.4414261610723926,12.501140000000001,12.349366666666667,0.16650367509531003,2.4908,2.49608,0.0104492104963794,26.40002,26.22666666666667,1.0388382403065552,72.42668,73.40593333333332,0.9431561275595743,0.20627922224618855,69.23134644352652,0.5113986550550826
11139.0,11139.0,76.6667,10.38,-42.6889,12.4779,12.5805,10.4961,71.7778,2.4884,0.0116,3.12,25.4267,1.0961415007988953,1.0996979020731403,1.0210279597260692,0.9918445212829379,0.8343150113270538,1.1888129876811386,63.27180028,25.4151,5502.9670592600005,0.8992728252087261,76.33336,74.21777999999999,3.071731431994689,12.4303,12.333446666666667,0.17247225397632437,2.4952,2.4986933333333337,0.012546739284143533,25.712020000000003,26.113780000000002,1.1910958310969588,72.27112,73.45482,1.0146564233420894,0.20344857203957836,63.20353089424591,0.5206413069524248
11139.5,11139.5,76.7667,10.02,-42.9111,12.3635,12.4397,10.6368,71.7556,2.4967,0.0136,3.16,25.12,1.0921414331729087,1.0948099068889159,1.0268109934319793,0.9938744503484811,0.8550688521427364,1.1623326564380265,62.717104000000006,25.1064,5508.4406185200005,0.8994074872071102,74.98002,74.61333333333333,2.5128555503023393,12.33956,12.322566666666665,0.17640213666576027,2.49728,2.50096,0.015518827275202401,25.34668,25.976,1.2953776923020177,72.5689,73.45481999999998,1.0146564233420894,0.19994514445797426,56.425909720472106,0.532209275414011
11140.0,11140.0,74.7667,10.1289,-43.4667,12.1877,12.1255,10.6804,73.0222,2.5133,0.0227,3.1467,24.6,1.0859217555319225,1.0836996559558527,1.0285875180988766,1.005129685373799,0.8808214094264154,1.1411276731208568,61.827180000000006,24.5773,5459.62892074,0.8995421492054942,74.11336,74.84222666666666,2.112225341901543,12.24854,12.316693333333331,0.17686101271972224,2.50048,2.5025733333333333,0.015994216216448157,25.456,25.968,1.2969119124176645,72.74224,73.33926,1.0850676567454576,0.19359479704651925,45.83062790787114,0.5536170525431844
11140.5,11140.5,71.5,10.1356,-44.2,12.0882,11.892,9.9425,73.4889,2.5,0.012,3.1867,25.72,1.082361636818877,1.0752549005329002,0.997495599658018,1.0164984863773967,0.8360662630339725,1.2158109127483028,64.3,25.708,5254.45635,0.8996768112038782,73.76668,74.76667333333334,2.174087329196106,12.17804,12.309106666666667,0.17480846855169482,2.5020800000000003,2.504086666666667,0.015720181145127167,25.72532,25.98578,1.303501578277082,73.33334,73.29036666666667,1.0663091776692848,0.20311577326716623,60.631107924013925,0.5298336644127252
11141.0,11141.0,70.8667,10.06,-42.6,12.1254,11.7108,9.681,73.6667,2.504,0.0134,3.0,26.4133,1.083696074278621,1.0685865640491408,0.9859202201235674,1.035403217542781,0.8266728148375857,1.2524945770065077,66.1389032,26.3999,5220.51592889,0.8998114732022623,73.5,74.58000666666666,2.189975277251086,12.14536,12.306553333333333,0.17222722894964862,2.50696,2.5066333333333333,0.015089621157078157,25.850659999999998,25.80978,1.1461210202863727,73.83556000000002,73.15259333333333,1.136209073106848,0.2068053777670699,67.75463442798308,0.5195820663278797
11141.5,11141.5,74.9333,10.1044,-42.5778,12.1254,11.5324,9.4268,74.7333,2.4964,0.007,2.9778,26.7733,1.083696074278621,1.061919697432788,0.9743642931408506,1.05142034615518,0.8174187506503416,1.2862689353757373,66.83686612,26.766299999999998,5600.012788890001,0.8999461352006464,73.46666,74.55778666666667,2.1582440223079735,12.14036,12.306553333333333,0.17222722894964862,2.50942,2.50926,0.01564872427471329,25.714660000000002,25.584000000000003,0.9996150373301539,74.25778,73.08,1.1266362355009087,0.2104530342962534,75.24873252043058,0.5105764612387196
11142.0,11142.0,75.4333,10.56,-42.8444,12.2001,11.3683,9.514,74.2667,2.5211,0.0127,2.9689,25.7467,1.0863633904509944,1.0556955257414977,0.9783631470838828,1.0731683717002543,0.8368885409427971,1.2823313012402777,64.91000537000001,25.734,5602.182261110001,0.9000807971990304,73.90666,74.32000666666666,1.9016597680821545,12.16024,12.297193333333333,0.16203697318016433,2.5162199999999997,2.5110933333333336,0.014766974091089954,25.39732,25.37066666666667,0.8858118331840847,74.34222000000001,73.24,1.1327062694529157,0.19957674979456316,55.0674579279701,0.5367504002589725
11142.5,11142.5,74.6,10.04,-43.1333,12.1627,11.4853,9.3691,75.1333,2.5256,0.0127,3.1378,23.92,1.0850299947507955,1.0601423436009594,0.971697874366279,1.0589797393189555,0.8157470854048218,1.298171649357996,60.412352,23.907300000000003,5604.94418,0.9002154591974145,74.26666,74.34000666666667,1.913118886410952,12.187700000000001,12.284413333333333,0.14473199801294218,2.51906,2.5121466666666663,0.013512262508278122,25.25066,25.337773333333335,0.8751736460075177,73.99553999999999,73.21333333333334,1.1484045527023417,0.18707070368551357,37.23373799605342,0.5735129655801287
11143.0,11143.0,73.7,9.6333,-43.0,12.1876,11.8557,9.5827,73.9111,2.534,0.021,3.2667,24.1333,1.0859181921338767,1.0739272012633752,0.9814878921570145,1.0279949728822422,0.8082778747775332,1.2718336168303295,61.153782199999995,24.112299999999998,5447.248070000001,0.9003501211957985,73.8,74.24000666666666,1.8197380939808594,12.2227,12.278473333333332,0.1378905232119874,2.52218,2.5128599999999994,0.01240626569797687,25.208,25.374213333333334,0.890388070984672,73.71554,73.23555333333334,1.121555637666608,0.18699702657243983,37.22188490339298,0.5731525393246655
11143.5,11143.5,72.6667,9.6844,-43.2,12.2627,12.3384,10.368,71.9333,2.5182,0.0127,3.1956,25.68,1.0885861036245439,1.0912588455786398,1.015694988526518,0.993864682616871,0.8403034429099397,1.1827449845679012,64.667376,25.6673,5227.155531110001,0.9004847831941826,73.33333999999999,74.25111333333332,1.8366906115851678,12.273159999999999,12.28016,0.1391537988163057,2.5221400000000003,2.5137933333333335,0.011604399822285037,25.17866,25.47288,0.9407813889069601,73.19554000000001,73.30962666666667,1.0513225245696312,0.1996390894210808,55.45383040895305,0.5352114374287605
11144.0,11144.0,72.6,9.48,-42.9556,12.3004,12.5676,10.2207,73.3333,2.512,0.013,3.1067,26.56,1.0899192346075397,1.0992523495814661,1.0094806409774257,0.9787389795983321,0.8132579012699322,1.2034792137524826,66.71871999999999,26.546999999999997,5323.997579999999,0.9006194451925666,73.87334,74.43111333333334,2.014522659476016,12.349,12.29526,0.1406847123764229,2.52316,2.5140200000000004,0.01162725861303914,25.325319999999998,25.555546666666665,0.9126619479508924,72.71110000000002,73.25481333333332,1.0881667557786128,0.20635828205643422,67.84574583664813,0.5169904215385273
11144.5,11144.5,73.1,9.9733,-42.5778,12.4524,12.5805,9.514,71.6667,2.5209,0.0192,3.1733,25.6,1.0952530627816488,1.0996979020731403,0.9783631470838828,0.989817574818171,0.7562497515996979,1.308850115619088,64.53504000000001,25.5808,5238.83577,0.9007541071909507,74.07334,74.62000000000002,1.8458291036871732,12.39178,12.322946666666667,0.13786184012663713,2.51978,2.514893333333333,0.010972528466571239,25.368000000000002,25.576880000000003,0.920487025748245,72.80888,73.19110666666667,1.101375869062503,0.19866480370719244,54.68278460946229,0.5337237809683891
11145.0,11145.0,77.3,9.6222,-42.4667,12.5419,12.5805,10.0859,72.7111,2.5307,0.026,3.2933,24.6533,1.098363333704414,1.0996979020731403,1.0037146578878096,0.9969317594690195,0.8017089940781368,1.2435082640121358,62.39010631,24.6273,5620.56803,0.9008887691893348,74.64,74.73777333333334,1.6333761868682182,12.417000000000002,12.345593333333333,0.13081399812695407,2.5169,2.515353333333333,0.010622272198733858,25.30666,25.528880000000004,0.892090014035736,72.90222000000001,73.18666,1.0994515326162546,0.19090745685656174,43.36832529156148,0.5534258728471371
